grize	griis	ADJ	O
,	,	PUNCT	O
yn	yn	ADP	O
Súd	Súd	PROPN	B-LOC
Afrika	Afrika	PROPN	I-LOC
berne	berje	VERB	O
Jan	Jan	PROPN	B-PER
en	en	CCONJ	O
Jeep	Jeep	PROPN	B-PER
Veenstra	Veenstra	PROPN	I-PER
lieten	liete	VERB	O
blike	blykje	VERB	O
hoe	hoe	ADV	O
sterk	sterk	ADJ	O
in	in	DET	O
lytse	lyts	ADJ	O
taal	taal	NOUN	O
wêze	wêze	AUX	O
kin	kinne	AUX	O
.	.	PUNCT	O

Dat	dat	SCONJ	O
ik	ik	PRON	O
nei	nei	ADP	O
boppen	boppe	VERB	O
en	en	CCONJ	O
ja	ja	INTJ	O
...	...	PUNCT	O
ús	ús	PRON	O
maat	miede	VERB	O
woe	wolle	VERB	O
derôf	derôf	ADV	O
;	;	PUNCT	O
hy	hy	PRON	O
koe	kinne	AUX	O
it	it	DET	O
kontrakt	kontrakt	NOUN	O
net	net	PART	O
hâlde	hâlde	VERB	O
.	.	PUNCT	O

In	in	DET	O
grutte	grut	ADJ	O
man	man	NOUN	O
.	.	PUNCT	O

En	en	CCONJ	O
de	de	DET	O
dea	dea	NOUN	O
,	,	PUNCT	O
dêr’t	dêr’t	ADV	O
er	er	PRON	O
sa	sa	ADV	O
bang	bang	ADJ	O
foar	foar	ADP	O
wie	wêze	AUX	O
,	,	PUNCT	O
hie	hawwe	VERB	O
him	him	PRON	O
tusken	tusken	ADP	O
de	de	DET	O
hynders	hynder	NOUN	O
,	,	PUNCT	O
it	it	DET	O
plak	plak	NOUN	O
dêr’t	dêr’t	ADV	O
er	er	PRON	O
miende	mien	ADJ	O
feilich	feilich	ADJ	O
te	te	ADP	O
wêzen	wêze	AUX	O
,	,	PUNCT	O
weihelle	weihelle	ADV	O
.	.	PUNCT	O

Mei	mei	ADP	O
har	har	PRON	O
joech	jaan	VERB	O
Tiemersma	Tiemersma	PROPN	B-PER
yn	yn	ADP	O
de	de	DET	O
boekewike	boekewike	NOUN	O
fan	fan	ADP	O
2007	2007	NUM	O
ek	ek	ADV	O
optredens	optredens	ADP	O
.	.	PUNCT	O

Dat	dat	PRON	O
diene	dwaan	VERB	O
se	se	PRON	O
,	,	PUNCT	O
en	en	CCONJ	O
doe	doe	ADV	O

Hast	hast	ADV	O
bytiden	bytiden	ADV	O
it	it	DET	O
gefoel	gefoel	NOUN	O
dat	dat	SCONJ	O
sy	sy	PRON	O
it	it	DET	O
wurk	wurk	NOUN	O
dogge	dwaan	VERB	O
yn	yn	ADP	O
pleats	pleats	NOUN	O
fan	fan	ADP	O
dosels	dosel	NOUN	B-PER
.	.	PUNCT	O

It	it	PRON	O
einde	einne	VERB	O
fan	fan	ADP	O
syn	syn	PRON	O
lêsten	lêst	NOUN	O
.	.	PUNCT	O

Kassa	Kassa	INTJ	O
!	!	PUNCT	O

De	de	DET	O
brune	brune	NOUN	O
wie	wêze	AUX	O
ynslein	ynslizze	VERB	O
,	,	PUNCT	O
noch	noch	ADV	O
in	in	DET	O
kear	kear	NOUN	O
gyng	gean	VERB	O
Binnema	Binnema	PROPN	B-PER
de	de	DET	O
bargeskette	bargesket	ADJ	O
boel	boel	NOUN	O
nei	nei	ADP	O
,	,	PUNCT	O
dêr’t	dêr’t	ADV	O
it	it	DET	O
rier	rier	NOUN	O
tuskenyn	tuskenyn	ADP	O
stie	stean	VERB	O
.	.	PUNCT	O

As	as	SCONJ	O
se	se	PRON	O
it	it	PRON	O
net	net	PART	O
mei	mei	ADP	O
it	it	DET	O
keatsen	keats	NOUN	O
winne	winne	AUX	O
koene	kinne	AUX	O
sochten	sykje	VERB	O
se	se	PRON	O
oare	oar	ADJ	O
mooglikheden	mooglikheid	NOUN	O
.	.	PUNCT	O

Dêr	dêr	ADV	O
wie	wêze	AUX	O
Meike	Meike	PROPN	B-PER
wol	wol	ADV	O
bliid	blide	VERB	O
om	om	ADP	O
.	.	PUNCT	O

Ut	út	ADP	O
it	it	DET	O
oerlevere	oerlev	ADJ	O
materiaal	materiaal	NOUN	O
krijt	krije	VERB	O
men	men	PRON	O
dus	dus	ADV	O
de	de	DET	O
yndruk	yndruk	NOUN	O
dat	dat	SCONJ	O
de	de	DET	O
tekst	tekst	NOUN	O
letter	let	ADJ	O
útwreide	útwreidzje	VERB	O
is	wêze	AUX	O
ynstee	ynstee	ADV	O
fan	fan	ADP	O
ynkrompen	ynkromp	NOUN	O
.	.	PUNCT	O

‘	‘	PUNCT	O
Wêrom	wêrom	ADV	O
ha	hawwe	VERB	O
PUNCT	O
k	k	NOUN	O
gjin	gjin	DET	O
broerkes	broer	NOUN	O
en	en	CCONJ	O
suskes	sus	NOUN	O
?	?	PUNCT	O
’	’	PUNCT	O

Har	har	PRON	O
spitse	spitse	VERB	O
toskjes	tosk	NOUN	O
,	,	PUNCT	O
fyn	fyn	PRON	O
,	,	PUNCT	O
as	as	SCONJ	O
fan	fan	ADP	O
in	in	DET	O
kat	kat	NOUN	O
,	,	PUNCT	O
kamen	komme	VERB	O
efkes	efkes	ADV	O
te	te	ADP	O
sjen	sjen	VERB	O
.	.	PUNCT	O

Stake	staitsje	VERB	O
!	!	PUNCT	O

betelle	betelje	VERB	O
útjouwer	útjouwer	NOUN	O
Brandenburgh	Brandenburgh	PROPN	B-LOC
,	,	PUNCT	O
dy’t	dy’t	PRON	O
dêrmei	dêrmei	ADV	O
it	it	DET	O
rjocht	rjocht	NOUN	O
krige	krije	VERB	O
om	om	ADP	O
it	it	DET	O
ferhaal	ferhaal	NOUN	O
as	as	ADP	O
boek	boek	NOUN	O
út	út	ADP	O
te	te	ADP	O
jaan	jaan	VERB	O
.	.	PUNCT	O

‘	‘	PUNCT	O
No	no	ADV	O
dan	dan	ADV	O
,	,	PUNCT	O
’t	’t	DET	O
hûs	hûs	NOUN	O
,	,	PUNCT	O
de	de	DET	O
spinnerij	spinnerij	NOUN	O
en	en	CCONJ	O
’e	’e	DET	O
tekkenoanriederij	tekkenoanriederij	NOUN	O
en	en	CCONJ	O
alles	alles	PRON	O
,	,	PUNCT	O
wat	wat	PRON	O
yn	yn	ADP	O
dy	dy	DET	O
spinnerij	spinnerij	NOUN	O
is	wêze	AUX	O
,	,	PUNCT	O
foar	foar	ADP	O
sechstichtûzen	sechstichtûs	NOUN	O
gûne	ginne	VERB	O
,	,	PUNCT	O
’	’	PUNCT	O
sei	sizze	VERB	O
PUNCT	O
r	r	SYM	O
ynienen	ynienen	ADV	O
beret	berje	VERB	O
,	,	PUNCT	O
mar	mar	CCONJ	O
krekt	krekt	ADV	O
as	as	SCONJ	O
’t	’t	PRON	O
wie	wêze	AUX	O
’t	’t	PRON	O
,	,	PUNCT	O
as	as	SCONJ	O
stoar	stoar	PRON	O
der	der	ADV	O
in	in	DET	O
lytse	lyts	ADJ	O
leafde	leafde	NOUN	O
yn	yn	ADP	O
syn	syn	PRON	O
hert	hert	NOUN	O
.	.	PUNCT	O

Njonken	njonken	ADP	O
har	har	PRON	O
aktearjen	aktearjen	ADV	O
regissearre	regissearje	VERB	O
O’Connor	O’Connor	PROPN	B-PER
yn	yn	ADP	O
1999	1999	NUM	O
en	en	CCONJ	O
2001	2001	NUM	O
twa	twa	NUM	O
ôfleverings	ôflevering	NOUN	O
fan	fan	ADP	O
Xena	Xena	PROPN	B-MISC
,	,	PUNCT	O
en	en	CCONJ	O
letter	let	ADJ	O
noch	noch	ADV	O
ferskillende	ferskillend	ADJ	O
tillefyzjefilms	tillefyzjefilm	NOUN	O
.	.	PUNCT	O

By	by	ADP	O
de	de	DET	O
Dûker	Dûker	PROPN	B-LOC
,	,	PUNCT	O
dêr	dêr	ADV	O
hienen	hawwe	VERB	O
wy	wy	PRON	O
it	it	DET	O
lân	lân	NOUN	O
,	,	PUNCT	O
allegear	allegear	ADV	O
lytse	lyts	ADJ	O
hoekjes	hoek	NOUN	O
lân	lân	NOUN	O
.	.	PUNCT	O

Konstans	Konst	DET	O
I	i	PROPN	O
driget	drigje	VERB	O
de	de	DET	O
tastân	tastân	NOUN	O
tsjin	tsjin	ADP	O
syn	syn	PRON	O
broer	broer	NOUN	O
brûke	brûke	VERB	O
te	te	ADP	O
wollen	wol	VERB	O
en	en	CCONJ	O
Konstantius	Konstantius	PROPN	B-PER
moat	moatte	AUX	O
ynbine	ynbin	ADJ	O
.	.	PUNCT	O

En	en	CCONJ	O
as	as	SCONJ	O
de	de	DET	O
plysje	plysje	NOUN	O
prakkesearjend	prakkesearje	VERB	O
stilstiet	stilstean	VERB	O
,	,	PUNCT	O
dan	dan	ADV	O
falt	falle	VERB	O
de	de	DET	O
man	man	NOUN	O
by	by	ADP	O
:	:	PUNCT	O
‘	‘	PUNCT	O
Eh	eh	INTJ	O
ja	ja	INTJ	O
,	,	PUNCT	O
ju	ju	PRON	O
,	,	PUNCT	O
it	it	DET	O
wiif	wiif	NOUN	O
hat	hawwe	VERB	O
gelyk	gelyk	ADJ	O
,	,	PUNCT	O
wy	wy	PRON	O
geane	gean	VERB	O
yn	yn	ADP	O
’e	’e	DET	O
hûs	hûs	NOUN	O
,	,	PUNCT	O
kom	kom	NOUN	O
mei	mei	ADP	O
,	,	PUNCT	O
man	man	NOUN	O
,	,	PUNCT	O
it	it	DET	O
spul	spul	NOUN	O
rint	rinne	VERB	O
net	net	PART	O
fuort	fuort	ADV	O
.	.	PUNCT	O
’	’	PUNCT	O

Siertsje	Siertsje	VERB	O
soms	soms	ADV	O
?	?	PUNCT	O

De	de	DET	O
haadstêd	haadstêd	NOUN	O
is	wêze	AUX	O
sûnt	sûnt	ADP	O
7	7	NUM	O
novimber	novimber	PROPN	O
2005	2005	NUM	O
it	it	DET	O
sintraal	sintraal	ADJ	O
yn	yn	ADP	O
it	it	DET	O
lân	lân	NOUN	O
lizzende	lizze	VERB	O
Naypyidaw	Naypyidawwe	AUX	B-LOC
.	.	PUNCT	O

En	en	CCONJ	O
hja	hja	PRON	O
dòcht	dòcht	ADJ	O
har	har	PRON	O
bêst	goed	ADJ	O
wol	wolle	VERB	O
.	.	PUNCT	O

It	it	PRON	O
wie	wêze	AUX	O
har	har	PRON	O
allike	allyk	ADV	O
folle	folle	ADV	O
wat	wat	PRON	O
Margreet	Margreet	ADJ	B-PER
jûn	jûn	NOUN	O
dwaan	dwaan	VERB	O
soe	sille	AUX	O
,	,	PUNCT	O
it	it	DET	O
brief	brief	NOUN	O
siet	sitte	VERB	O
har	har	PRON	O
goed	goed	ADJ	O
dwars	dwar	NOUN	O
.	.	PUNCT	O

Op	op	ADP	O
freedtejûn	freedtejûn	NOUN	O
9	9	NUM	O
maart	maart	NOUN	O
en	en	CCONJ	O
sneontejûn	sneontejûn	NOUN	O
10	10	NUM	O
maart	maart	PROPN	O
2018	2018	NUM	O
om	om	ADP	O
20	20	NUM	O
:	:	PUNCT	O
0	0	NUM	O
oere	oere	NOUN	O
spilet	spylje	VERB	O
de	de	DET	O
KAT	KAT	NOUN	B-ORG
it	it	DET	O
stik	stik	NOUN	O
“	“	PUNCT	O
Dokterke	Dokterke	PROPN	B-MISC
boartsje	boartsje	VERB	I-MISC
”	”	PUNCT	O
.	.	PUNCT	O

Op	op	ADP	O
dy	dy	DET	O
oare	oar	ADJ	O
ôfdielings	ôfdieling	NOUN	O
fan	fan	ADP	O
ús	ús	PRON	O
ynrjochting	ynrjochting	NOUN	O
.	.	PUNCT	O
En	en	CCONJ	O
sims	sims	ADV	O
koe	kinne	VERB	O
r	r	SYM	O
sa	sa	ADV	O
onwennich	onwennich	ADJ	O
dat	dat	SCONJ	O
wurde	wurde	AUX	O
nei	nei	ADP	O
dat	dat	DET	O
âlde	âld	ADJ	O
libben	libben	NOUN	O
,	,	PUNCT	O
krekt	krekt	ADV	O
sa	sa	ADV	O
onwennich	onwennich	ADJ	O
as	as	SCONJ	O
syn	syn	PRON	O
âld	âld	ADJ	O
kat	kat	NOUN	O
,	,	PUNCT	O
dy’t	dy’t	PRON	O
ferline	ferline	ADJ	O
hjerst	hjerre	ADV	O
twaris	twaris	ADV	O
by	by	ADP	O
nacht	nacht	PROPN	O
de	de	DET	O
hiele	hiel	ADJ	O
stêd	stêd	NOUN	O
trochkrúst	trochkrússe	VERB	O
wie	wêze	AUX	O
fan	fan	ADP	O
’t	’t	DET	O
nije	nij	ADJ	O
hûs	hûs	NOUN	O
nei	nei	ADP	O
’t	’t	DET	O
âlde	âld	ADJ	O
ta	ta	ADP	O
en	en	CCONJ	O
dêr	dêr	ADV	O
de	de	DET	O
moarne	moarne	PROPN	O

Samar	samar	ADV	O
wied	wurde	AUX	O
er	er	PRON	O
op	op	ADP	O
’e	’e	DET	O
barte	barte	NOUN	O
en	en	CCONJ	O
wylst	wylst	NOUN	O
Jeppe	Jeppe	PROPN	B-PER
yninoar	yninoar	ADV	O
dûkte	dûke	VERB	O
,	,	PUNCT	O
strime	strime	VERB	O
de	de	DET	O
útein	útein	NOUN	O
fan	fan	ADP	O
de	de	DET	O
leie	leie	NOUN	O
him	him	PRON	O
oer	oer	ADP	O
de	de	DET	O
lea	lea	NOUN	O
,	,	PUNCT	O
hieltyd	hieltyd	ADV	O
fûler	fûl	ADJ	O
oant	oant	ADP	O
de	de	DET	O
jonge	jonge	NOUN	O
kjirmjend	kjirmje	VERB	O
,	,	PUNCT	O
mei	mei	ADP	O
beide	beide	DET	O
earms	earm	NOUN	O
beskermjend	beskermje	VERB	O
boppe	boppe	ADP	O
de	de	DET	O
holle	holle	NOUN	O
,	,	PUNCT	O
op	op	ADP	O
’e	’e	DET	O
knibbels	knibbel	NOUN	O
lei	lizze	VERB	O
.	.	PUNCT	O

Hy	hy	PRON	O
komt	komme	VERB	O
dêr	dêr	ADV	O
telâne	telân	ADJ	O
yn	yn	ADP	O
it	it	DET	O
kosthûs	kosthûs	NOUN	O
fan	fan	ADP	O
’e	’e	DET	O
Anema’s	Anema	NOUN	B-PER
,	,	PUNCT	O
dat	dat	PRON	O
Brolsma	Brolsma	PROPN	B-PER
moai	moai	ADJ	O
sfearfol	sfearfol	NOUN	O
beskriuwt	beskriuwe	VERB	O
.	.	PUNCT	O

Doe’t	doe’t	SCONJ	O
er	er	PRON	O
ta	ta	ADP	O
de	de	DET	O
keamer	keamer	NOUN	O
yn	yn	ADP	O
kaem	kaem	NOUN	O
,	,	PUNCT	O
rûgele	rûgelje	VERB	O
der	der	ADV	O
in	in	DET	O
deade	dead	ADJ	O
roek	roek	NOUN	O
út	út	ADP	O
’e	’e	DET	O
skoarstien	skoarstien	NOUN	O
en	en	CCONJ	O
de	de	DET	O
protters	protter	NOUN	O
fleagen	fleane	VERB	O
yn	yn	ADP	O
kloften	kloft	NOUN	O
ûnder	ûnder	ADP	O
de	de	DET	O
pannen	panne	NOUN	O
wei	wei	ADP	O
en	en	CCONJ	O
giselen	gisele	VERB	O
om	om	ADP	O
’t	’t	DET	O
hûs	hûs	NOUN	O
.	.	PUNCT	O

Dêrom	dêrom	ADV	O
treastet	treastje	VERB	O
er	er	PRON	O
de	de	DET	O
paadbjuster	paadbjuster	NOUN	O
rekke	reitsje	VERB	O
kristenen	kristen	NUM	O
dan	dan	ADV	O
ek	ek	ADV	O
oan	oan	ADP	O
om	om	ADP	O
har	har	PRON	O
op	op	ADP	O
te	te	ADP	O
skerpjen	skerpje	VERB	O
en	en	CCONJ	O
har	har	PRON	O
libben	libben	NOUN	O
te	te	ADP	O
betterjen	betterje	VERB	O
,	,	PUNCT	O
dat	dat	SCONJ	O
de	de	DET	O
gemeente	gemeente	NOUN	O
oan	oan	ADP	O
it	it	DET	O
leauwe	leauwe	VERB	O
fêsthâlde	fêsthâlde	VERB	O
en	en	CCONJ	O
sa	sa	ADV	O
beholden	beholde	VERB	O
bliuwe	bliuwe	VERB	O
sil	sille	AUX	O
.	.	PUNCT	O

Dy	dy	DET	O
ûnrêst	ûnrêst	NOUN	O
nimt	nimme	VERB	O
er	er	PRON	O
mei	mei	ADP	O
,	,	PUNCT	O
de	de	DET	O
dei	dei	NOUN	O
yn	yn	ADP	O
.	.	PUNCT	O

‘	‘	PUNCT	O
In	in	DET	O
freon	freon	NOUN	O
?	?	PUNCT	O

En	en	CCONJ	O
miskien	miskien	ADV	O
is	wêze	AUX	O
de	de	DET	O
foarnaamste	foarnaam	ADJ	O
reden	reden	NOUN	O
dat	dat	SCONJ	O
ik	ik	PRON	O
dit	dit	DET	O
ferhaal	ferhaal	NOUN	O
ûnderbrutsen	ûnderbrekke	VERB	O
haw	hawwe	VERB	O
dizze	dizze	PRON	O
,	,	PUNCT	O
dat	dat	SCONJ	O
ik	ik	PRON	O
in	in	DET	O
mooglikheid	mooglikheid	NOUN	O
ha	hawwe	VERB	O
wol	wol	ADV	O
om	om	ADP	O
út	út	ADP	O
de	de	DET	O
trein	trein	NOUN	O
want	want	CCONJ	O
ik	ik	PRON	O
riid	ride	VERB	O
mei	mei	ADP	O
te	te	ADP	O
springen	springe	VERB	O
.	.	PUNCT	O

‘	‘	PUNCT	O
Ik	ik	PRON	O
haw	hawwe	AUX	O
him	him	PRON	O
kjel	kjel	ADJ	O
makke	meitsje	VERB	O
,	,	PUNCT	O
’	’	PUNCT	O
andere	anderje	VERB	O
Doutsen	Doutsen	PROPN	B-PER
fluch	fluch	ADJ	O
.	.	PUNCT	O

Brolsma	Brolsma	PROPN	B-PER
skreau	skriuwe	VERB	O
dat	dat	DET	O
ferhaal	ferhaal	NOUN	O
foar	foar	ADP	O
it	it	DET	O
earste	ien	ADJ	O
Frysk	Frysk	PROPN	B-MISC
Jierboek	Jierboek	PROPN	I-MISC
.	.	PUNCT	O

De	de	DET	O
baas	baas	NOUN	O
stie	stean	VERB	O
yn	yn	ADP	O
’e	’e	DET	O
tapkast	tapkast	NOUN	O
,	,	PUNCT	O
om	om	ADP	O
dizze	dizze	DET	O
en	en	CCONJ	O
jinge	jinge	PRON	O
fan	fan	ADP	O
’t	’t	DET	O
selskip	selskip	NOUN	O
,	,	PUNCT	O
wa’t	wa’t	PRON	O
soks	soks	PRON	O
barre	barre	VERB	O
mocht	meie	AUX	O
,	,	PUNCT	O
in	in	DET	O
sûpke	sûp	NOUN	O
te	te	ADP	O
taapjen	taapje	VERB	O
.	.	PUNCT	O

Syn	syn	PRON	O
fingers	finger	NOUN	O
trillen	trille	VERB	O
.	.	PUNCT	O

Mar	mar	CCONJ	O
wat	wat	PRON	O
woeste	woese	VERB	O
no	no	ADV	O
dêrmei	dêrmei	ADV	O
sizze	sizze	VERB	O
?	?	PUNCT	O

Gomperts	Gomperts	PROPN	B-PER
,	,	PUNCT	O
doe	doe	ADV	O
redakteur	redakteur	NOUN	O
fan	fan	ADP	O
Het	Het	NOUN	B-ORG
Parool	Parool	PROPN	I-ORG
,	,	PUNCT	O
hie	hawwe	AUX	O
it	it	DET	O
Frysk	Frysk	PROPN	O
karakterisearre	karakterisearje	VERB	O
as	as	ADP	O
in	in	DET	O
‘	‘	PUNCT	O
locaal	locaal	ADJ	O
bargoens	bargoens	NOUN	O
’	’	PUNCT	O
yn	yn	ADP	O
’e	’e	DET	O
omkriten	omkriten	NOUN	O
fan	fan	ADP	O
Dokkum	Dokkum	PROPN	B-LOC
,	,	PUNCT	O
en	en	CCONJ	O
skreaun	skriuwe	VERB	O
oer	oer	ADP	O
de	de	DET	O
‘	‘	PUNCT	O
Frisiomanie	Frisiomanie	PROPN	B-MISC
’	’	PUNCT	O
,	,	PUNCT	O
‘	‘	PUNCT	O
die	dwaan	VERB	O
reeds	reed	ADJ	O
in	in	DET	O
de	de	DET	O
vorige	vorich	ADJ	O
eeuw	eeuw	NOUN	O
begon	begon	PRON	O
te	te	ADP	O
woeden	woede	VERB	O
,	,	PUNCT	O
één	éé	VERB	O
van	van	ADP	O
de	de	DET	O
meest	meest	NOUN	O
breidelloze	breidellos	ADJ	O
excessen	exces	NOUN	O
van	van	ADP	O
romantische	romantisch	ADJ	O
volksverheerlijking	volksverheerlijking	NOUN	O
.	.	PUNCT	O
’	’	PUNCT	O
1989	1989	NUM	O
dy’t	dy’t	PRON	O
him	him	PRON	O
útlit	útlit	VERB	O
oer	oer	ADP	O
it	it	DET	O
lokaal	lokaal	ADJ	O
bargoens	bargoens	NOUN	O
fan	fan	ADP	O
Bolsert	Bolsert	PROPN	B-LOC
en	en	CCONJ	O
omkriten	omkriten	NOUN	O
.	.	PUNCT	O

Al	al	ADV	O
is	wêze	AUX	O
it	it	PRON	O
mar	mar	ADV	O
om’t	om’t	SCONJ	O
se	se	PRON	O
der	der	ADV	O
sels	sels	ADV	O
op	op	ADP	O
ien	ien	NUM	O
of	of	CCONJ	O
oare	oar	ADJ	O
manier	manier	NOUN	O
ynsitte	ynsitte	VERB	O
.	.	PUNCT	O

Ik	ik	PRON	O
fûn	fine	VERB	O
dat	dat	PRON	O
mar	mar	ADV	O
in	in	DET	O
aaklich	aaklich	ADJ	O
idee	idee	NOUN	O
.	.	PUNCT	O

Dêr	dêr	ADV	O
hearde	heardzje	VERB	O
frou	frou	NOUN	O
Kromsigt	Kromsigt	PROPN	B-PER
fan	fan	ADP	O
op	op	ADP	O
.	.	PUNCT	O

Snije	Snije	PROPN	O
en	en	CCONJ	O
hingje	hingje	VERB	O
soe	sille	AUX	O
'	'	PUNCT	O
k	k	X	O
hast	hast	ADV	O
tinzje	tinzje	VERB	O
,	,	PUNCT	O
Doarpshûs	Doarpshûs	PROPN	O
De	de	PROPN	B-ORG
Jister	Jister	PROPN	I-ORG
is	wêze	AUX	O
multyfunksjoneel	multyfunksjoneel	ADJ	O
.	.	PUNCT	O

Dat	dat	SCONJ	O
ik	ik	PRON	O
bin	wêze	AUX	O
de	de	DET	O
hiele	hiel	ADJ	O
dei	dei	NOUN	O
al	al	ADV	O
foarby	foarby	ADJ	O
en	en	CCONJ	O
nou	nou	ADJ	O
fiel	fiel	NOUN	O
ik	ik	PRON	O
my	my	PRON	O
sa	sa	ADV	O
larderich	larderich	ADJ	O
en	en	CCONJ	O
lammenadich	lammenadich	ADJ	O
,	,	PUNCT	O
dat	dat	SCONJ	O
ik	ik	PRON	O
kin	kinne	AUX	O
net	net	PART	O
mear	folle	ADV	O
.	.	PUNCT	O

Och	och	INTJ	O
,	,	PUNCT	O
men	men	PRON	O
hat	hawwe	AUX	O
se	se	PRON	O
tûzenkear	tûzenkear	ADV	O

‘	‘	PUNCT	O
Wat	wat	PRON	O
is	wêze	VERB	O
er	er	PRON	O
?	?	PUNCT	O
’	’	PUNCT	O
frege	freegje	VERB	O
ik	ik	PRON	O
,	,	PUNCT	O
mar	mar	CCONJ	O
se	se	PRON	O
joech	jaan	VERB	O
gjin	gjin	DET	O
antwurd	antwurd	NOUN	O
.	.	PUNCT	O

De	de	DET	O
smid	smid	NOUN	O
swaaide	swaaie	VERB	O
mei	mei	ADP	O
ien	ien	NUM	O
fan	fan	ADP	O
syn	syn	PRON	O
sterke	sterk	ADJ	O
earmen	ear	NOUN	O
yn	yn	ADP	O
’e	’e	DET	O
rjochting	rjochting	NOUN	O
fan	fan	ADP	O
de	de	DET	O
hoeke	hoeke	NOUN	O
dêr’t	dêr’t	ADV	O
de	de	DET	O
frachtwein	frachtwein	NOUN	O
stie	stean	VERB	O
.	.	PUNCT	O

Yn	yn	ADP	O
1643	1643	NUM	O
(	(	PUNCT	O
RA	RA	PROPN	O
FRL	Frl	NOUN	O
Y2	Y2	SYM	O
531	531	NUM	O
)	)	PUNCT	O
wurdt	wurde	AUX	O
de	de	DET	O
ynventaris	ynventaris	NOUN	O
beskreaun	beskriuwe	VERB	O
fan	fan	ADP	O
Gerben	Gerben	PROPN	B-PER
Pyters	Pyter	PROPN	I-PER
yn	yn	ADP	O
Peins	Peins	PROPN	B-LOC
,	,	PUNCT	O
widner	widner	NOUN	O
fan	fan	ADP	O
Tyedtske	Tyedtske	PROPN	B-PER
Jueckesdr	Jueckesdr	PROPN	I-PER
en	en	CCONJ	O
no	no	ADV	O
op	op	ADP	O
’e	’e	DET	O
nij	nij	ADJ	O
troud	troud	NOUN	O
mei	mei	ADP	O
Maertie	Maertie	PROPN	B-PER
Sybesdr	Sybesdr	PROPN	I-PER
De	de	DET	O
ynbring	ynbring	NOUN	O
fan	fan	ADP	O
Tyedtske	Tyedtske	PROPN	B-PER
wie	wêze	AUX	O
1600	1600	NUM	O
goudgûnen	goudgûn	NOUN	O
plus	plus	NOUN	O
1200	1200	NUM	O
goudgûnen	goudgûne	VERB	O
fan	fan	ADP	O
har	har	PRON	O
heit	heit	NOUN	O
dy’t	dy’t	PRON	O
nei	nei	ADP	O
har	har	PRON	O
dea	dea	NOUN	O
stoarn	stjerre	VERB	O
wie	wêze	AUX	O
plus	plus	ADV	O
200	200	NUM	O
goudgûnen	goudgûn	NOUN	O
fan	fan	ADP	O
in	in	DET	O
hûs	hûs	NOUN	O
;	;	PUNCT	O
de	de	DET	O
ynbring	ynbring	NOUN	O
fan	fan	ADP	O
Gerben	Gerben	PROPN	B-PER
wie	wêze	AUX	O
1000	1000	NUM	O
goudgûnen	goudgûn	NOUN	O
.	.	PUNCT	O

Eelkje	Eelkje	PROPN	B-PER
fielde	fiele	VERB	O
dy	dy	DET	O
hammerslaggen	hammerslach	NOUN	O
noch	noch	ADV	O
skrynen	skryn	NOUN	O
yn	yn	ADP	O
har	har	PRON	O
liif	liif	NOUN	O
nee	nee	INTJ	O
,	,	PUNCT	O
net	net	PART	O
yn	yn	ADP	O
har	har	PRON	O
liif	liif	NOUN	O
,	,	PUNCT	O
mar	mar	CCONJ	O
yn	yn	ADP	O
har	har	PRON	O
hassens	hassens	NOUN	O
.	.	PUNCT	O

‘	‘	PUNCT	O
Ik	ik	PRON	O
waard	wurde	AUX	O
wol	wol	ADV	O
sa	sa	ADV	O
kûgelsk	kûgelsk	ADJ	O
,	,	PUNCT	O
Mem	mem	NOUN	O
,	,	PUNCT	O
ik	ik	PRON	O
haw	hawwe	VERB	O
har	har	PRON	O
mei	mei	ADP	O
myn	myn	PRON	O
riem	riem	NOUN	O
slein	slaan	VERB	O
,	,	PUNCT	O
dêr’t	dêr’t	ADV	O
ik	ik	PRON	O
har	har	PRON	O
mar	mar	ADV	O
reitsje	reitsje	VERB	O
koe	kinne	AUX	O
.	.	PUNCT	O

Ofbylden	Ofbylde	VERB	O
dy’t	dy’t	PRON	O
by	by	ADP	O
dit	dit	DET	O
ûnderwerp	ûnderwerp	NOUN	O
hearre	hearre	VERB	O
,	,	PUNCT	O
binne	wêze	AUX	O
te	te	ADP	O
finen	fine	VERB	O
yn	yn	ADP	O
de	de	DET	O
kategory	kategory	NOUN	O
Edmund	Edmund	PROPN	B-PER
Burke	Burke	PROPN	I-PER
fan	fan	ADP	O
Wikimedia	Wikimedia	PROPN	B-MISC
Commons	Commons	PROPN	I-MISC
.	.	PUNCT	O

Former	Former	PROPN	O
hat	hawwe	VERB	O
se	se	PRON	O
alris	alris	ADV	O
op	op	ADP	O
plankjes	plank	NOUN	O
slein	slaan	VERB	O
om	om	ADP	O
se	se	PRON	O
in	in	DET	O
nacht	nacht	NOUN	O
njonken	njonken	ADP	O
de	de	DET	O
kachel	kachel	NOUN	O
te	te	ADP	O
droegjen	droegje	VERB	O
.	.	PUNCT	O

Neidat	neidat	SCONJ	O
Ico	Ico	PROPN	B-PER
en	en	CCONJ	O
Afke	Afke	PROPN	B-PER
Dijkma	Dijkma	PROPN	I-PER
earst	earst	ADV	O
oan	oan	ADP	O
de	de	DET	O
Terpstrjitte	Terpstrjitte	PROPN	B-LOC
yn	yn	ADP	O
Nijewier	Nijewier	PROPN	B-LOC
harren	harren	PRON	O
nij	nij	ADJ	O
